,userID,bookRating,bookTitle
6955,170518,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6956,179733,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6957,185233,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6958,186570,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6959,188010,8,The Queen of the Damned (Vampire Chronicles (Paperback))
6960,188951,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6961,198711,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6962,200674,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6963,209373,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6964,210485,7,The Queen of the Damned (Vampire Chronicles (Paperback))
6965,211426,10,The Queen of the Damned (Vampire Chronicles (Paperback))
6966,212645,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6967,212923,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6968,217375,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6969,219546,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6970,224349,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6971,229313,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6972,230496,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6973,231210,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6974,233911,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6975,235392,7,The Queen of the Damned (Vampire Chronicles (Paperback))
6976,238120,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6977,238545,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6978,242083,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6979,242106,10,The Queen of the Damned (Vampire Chronicles (Paperback))
6980,245410,9,The Queen of the Damned (Vampire Chronicles (Paperback))
6981,246655,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6982,249862,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6983,250962,10,The Queen of the Damned (Vampire Chronicles (Paperback))
6984,251394,9,The Queen of the Damned (Vampire Chronicles (Paperback))
6985,252820,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6986,257204,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6987,268330,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6988,274061,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6989,274308,0,The Queen of the Damned (Vampire Chronicles (Paperback))
6990,4017,10,While I Was Gone
6991,13273,0,While I Was Gone
6992,16634,0,While I Was Gone
6993,16795,0,While I Was Gone
6994,21014,0,While I Was Gone
6995,21576,7,While I Was Gone
6996,22625,10,While I Was Gone
6997,26544,5,While I Was Gone
6998,30276,0,While I Was Gone
6999,35857,8,While I Was Gone
7000,35859,0,While I Was Gone
7001,36836,0,While I Was Gone
7002,39281,0,While I Was Gone
7003,39646,0,While I Was Gone
7004,41841,6,While I Was Gone
7005,43246,9,While I Was Gone
7006,51883,0,While I Was Gone
7007,52584,0,While I Was Gone
7008,55734,0,While I Was Gone
7009,56856,0,While I Was Gone
7010,60277,0,While I Was Gone
7011,64436,3,While I Was Gone
7012,69355,0,While I Was Gone
7013,69697,0,While I Was Gone
7014,70052,0,While I Was Gone
7015,76352,0,While I Was Gone
7016,78783,8,While I Was Gone
7017,83637,0,While I Was Gone
7018,85526,0,While I Was Gone
7019,88937,0,While I Was Gone
7020,91832,0,While I Was Gone
7021,92979,0,While I Was Gone
7022,95359,0,While I Was Gone
7023,98741,0,While I Was Gone
7024,104665,8,While I Was Gone
7025,105979,0,While I Was Gone
7026,106225,0,While I Was Gone
7027,110973,0,While I Was Gone
7028,113519,8,While I Was Gone
7029,114414,0,While I Was Gone
7030,115120,5,While I Was Gone
7031,115490,0,While I Was Gone
7032,122429,0,While I Was Gone
7033,123790,0,While I Was Gone
7034,127359,0,While I Was Gone
7035,128208,0,While I Was Gone
7036,128835,0,While I Was Gone
7037,132083,10,While I Was Gone
7038,135831,0,While I Was Gone
7039,136139,0,While I Was Gone
7040,136205,0,While I Was Gone
7041,137589,7,While I Was Gone
7042,138844,0,While I Was Gone
7043,143253,0,While I Was Gone
7044,143415,0,While I Was Gone
7045,145619,0,While I Was Gone
7046,146113,0,While I Was Gone
7047,148744,0,While I Was Gone
7048,149934,0,While I Was Gone
7049,154992,0,While I Was Gone
7050,155147,0,While I Was Gone
7051,156150,0,While I Was Gone
7052,158295,0,While I Was Gone
7053,160819,0,While I Was Gone
7054,163804,6,While I Was Gone
7055,164323,0,While I Was Gone
7056,166596,0,While I Was Gone
7057,170518,0,While I Was Gone
7058,172742,0,While I Was Gone
7059,173415,0,While I Was Gone
7060,178199,7,While I Was Gone
7061,178667,0,While I Was Gone
7062,181687,0,While I Was Gone
7063,187145,0,While I Was Gone
7064,187517,0,While I Was Gone
7065,189334,0,While I Was Gone
7066,189516,0,While I Was Gone
7067,189973,5,While I Was Gone
7068,190459,0,While I Was Gone
7069,192093,0,While I Was Gone
7070,194600,0,While I Was Gone
7071,195694,0,While I Was Gone
7072,196077,0,While I Was Gone
7073,197364,0,While I Was Gone
7074,203240,8,While I Was Gone
7075,203968,0,While I Was Gone
7076,208671,8,While I Was Gone
7077,211426,0,While I Was Gone
7078,217375,0,While I Was Gone
7079,218608,0,While I Was Gone
7080,220278,0,While I Was Gone
7081,222296,6,While I Was Gone
7082,224349,0,While I Was Gone
7083,230496,0,While I Was Gone
7084,230522,0,While I Was Gone
7085,231210,0,While I Was Gone
7086,232131,0,While I Was Gone
7087,238120,0,While I Was Gone
7088,238781,10,While I Was Gone
7089,240568,0,While I Was Gone
7090,244688,0,While I Was Gone
7091,251843,8,While I Was Gone
7092,254465,0,While I Was Gone
7093,259629,0,While I Was Gone
7094,260897,5,While I Was Gone
7095,263877,9,While I Was Gone
7096,266865,0,While I Was Gone
7097,268330,0,While I Was Gone
7098,270713,7,While I Was Gone
7099,271195,0,While I Was Gone
7100,271448,9,While I Was Gone
7101,271705,0,While I Was Gone
7102,7346,0,Night Prey
7103,8936,0,Night Prey
7104,14521,0,Night Prey
7105,16795,0,Night Prey
7106,35859,8,Night Prey
7107,73394,0,Night Prey
7108,76352,0,Night Prey
7109,78783,0,Night Prey
7110,79186,0,Night Prey
7111,85993,10,Night Prey
7112,100846,0,Night Prey
7113,104636,0,Night Prey
7114,106225,0,Night Prey
7115,114414,0,Night Prey
7116,115490,0,Night Prey
7117,119575,0,Night Prey
7118,120093,5,Night Prey
7119,124079,0,Night Prey
7120,125692,0,Night Prey
7121,127359,6,Night Prey
7122,136205,0,Night Prey
7123,148744,0,Night Prey
7124,159033,0,Night Prey
7125,166123,0,Night Prey
7126,177072,0,Night Prey
7127,187517,0,Night Prey
7128,214786,0,Night Prey
7129,225810,0,Night Prey
7130,227447,0,Night Prey
7131,227705,8,Night Prey
7132,232131,0,Night Prey
7133,232945,0,Night Prey
7134,246655,0,Night Prey
7135,247447,0,Night Prey
7136,253821,0,Night Prey
7137,256407,0,Night Prey
7138,258185,0,Night Prey
7139,258534,0,Night Prey
7140,259380,0,Night Prey
7141,262399,0,Night Prey
7142,265115,0,Night Prey
7143,265313,0,Night Prey
7144,274308,0,Night Prey
7145,277639,0,Chromosome 6
7146,28634,8,Chromosome 6
7147,35859,0,Chromosome 6
7148,36606,0,Chromosome 6
7149,41084,0,Chromosome 6
7150,56856,0,Chromosome 6
7151,56959,2,Chromosome 6
7152,59172,0,Chromosome 6
7153,76352,0,Chromosome 6
7154,94923,0,Chromosome 6
7155,104399,10,Chromosome 6
7156,105979,0,Chromosome 6
7157,124487,0,Chromosome 6
7158,125039,0,Chromosome 6
7159,135149,0,Chromosome 6
7160,149069,0,Chromosome 6
7161,172030,0,Chromosome 6
7162,175003,0,Chromosome 6
7163,193499,0,Chromosome 6
7164,195694,0,Chromosome 6
7165,201674,0,Chromosome 6
7166,201768,0,Chromosome 6
7167,212898,0,Chromosome 6
7168,227447,0,Chromosome 6
7169,228998,0,Chromosome 6
7170,231827,10,Chromosome 6
7171,234623,0,Chromosome 6
7172,234828,7,Chromosome 6
7173,241666,8,Chromosome 6
7174,242824,0,Chromosome 6
7175,265115,0,Chromosome 6
7176,265313,0,Chromosome 6
7177,269566,0,Chromosome 6
7178,269890,0,Chromosome 6
7179,273979,0,Chromosome 6
7180,274061,0,Chromosome 6
7181,274308,0,Chromosome 6
7182,3363,0,Point of Origin
7183,6575,0,Point of Origin
7184,13552,9,Point of Origin
7185,21014,0,Point of Origin
7186,21659,8,Point of Origin
7187,24194,0,Point of Origin
7188,28523,0,Point of Origin
7189,29259,0,Point of Origin
7190,31315,9,Point of Origin
7191,31556,0,Point of Origin
7192,35859,0,Point of Origin
7193,39616,0,Point of Origin
7194,39646,0,Point of Origin
7195,51094,0,Point of Origin
7196,51883,0,Point of Origin
7197,55492,0,Point of Origin
7198,56959,0,Point of Origin
7199,59172,0,Point of Origin
7200,62272,0,Point of Origin
7201,69042,0,Point of Origin
7202,70052,0,Point of Origin
7203,73651,0,Point of Origin
7204,76352,0,Point of Origin
7205,78783,10,Point of Origin
7206,82893,0,Point of Origin
7207,85993,0,Point of Origin
7208,93363,0,Point of Origin
7209,102967,0,Point of Origin
7210,110973,0,Point of Origin
7211,113983,0,Point of Origin
7212,114414,0,Point of Origin
7213,115120,0,Point of Origin
7214,119575,0,Point of Origin
7215,124487,0,Point of Origin
7216,124942,0,Point of Origin
7217,125692,0,Point of Origin
7218,126492,0,Point of Origin
7219,128208,0,Point of Origin
7220,131027,0,Point of Origin
7221,135149,7,Point of Origin
7222,141902,8,Point of Origin
7223,144531,0,Point of Origin
7224,147965,0,Point of Origin
7225,150498,0,Point of Origin
7226,155147,0,Point of Origin
7227,157273,0,Point of Origin
7228,158295,0,Point of Origin
7229,162738,9,Point of Origin
7230,167471,0,Point of Origin
7231,172742,0,Point of Origin
7232,180586,0,Point of Origin
7233,180917,0,Point of Origin
7234,187170,0,Point of Origin
7235,190708,0,Point of Origin
7236,198711,0,Point of Origin
7237,200674,0,Point of Origin
7238,201768,0,Point of Origin
7239,204522,0,Point of Origin
7240,204864,10,Point of Origin
7241,208671,0,Point of Origin
7242,212898,0,Point of Origin
7243,221445,0,Point of Origin
7244,225087,10,Point of Origin
7245,230496,0,Point of Origin
7246,232131,0,Point of Origin
7247,236283,0,Point of Origin
7248,245410,8,Point of Origin
7249,247752,10,Point of Origin
7250,260897,0,Point of Origin
7251,261829,7,Point of Origin
7252,263877,0,Point of Origin
7253,264082,5,Point of Origin
7254,264321,5,Point of Origin
7255,265313,0,Point of Origin
7256,269566,0,Point of Origin
7257,269719,0,Point of Origin
7258,270713,8,Point of Origin
7259,271284,0,Point of Origin
7260,273979,0,Point of Origin
7261,274308,7,Point of Origin
7262,2977,0,The Testament
7263,3363,0,The Testament
7264,7346,9,The Testament
7265,9856,0,The Testament
7266,13552,8,The Testament
7267,14521,0,The Testament
7268,16795,0,The Testament
7269,23768,0,The Testament
7270,26544,0,The Testament
7271,26593,0,The Testament
7272,30487,0,The Testament
7273,30533,6,The Testament
7274,31315,10,The Testament
7275,31556,0,The Testament
7276,35857,0,The Testament
7277,35859,0,The Testament
7278,36606,0,The Testament
7279,39646,0,The Testament
7280,40889,0,The Testament
7281,46398,0,The Testament
7282,52584,0,The Testament
7283,55492,0,The Testament
7284,69232,0,The Testament
7285,76352,0,The Testament
7286,76942,0,The Testament
7287,78834,0,The Testament
7288,79186,0,The Testament
7289,82893,0,The Testament
7290,84024,0,The Testament
7291,91832,0,The Testament
7292,93363,0,The Testament
7293,101209,7,The Testament
7294,102647,0,The Testament
7295,102967,0,The Testament
7296,105979,5,The Testament
7297,107784,9,The Testament
7298,110973,0,The Testament
7299,112001,0,The Testament
7300,115003,0,The Testament
7301,115120,0,The Testament
7302,123790,0,The Testament
7303,123981,0,The Testament
7304,124363,0,The Testament
7305,124487,10,The Testament
7306,125039,0,The Testament
7307,125519,8,The Testament
7308,126492,0,The Testament
7309,127200,0,The Testament
7310,128208,0,The Testament
7311,131046,0,The Testament
7312,131837,0,The Testament
7313,135149,0,The Testament
7314,135831,0,The Testament
7315,137589,0,The Testament
7316,142093,0,The Testament
7317,143253,0,The Testament
7318,144531,0,The Testament
7319,145619,0,The Testament
7320,146113,0,The Testament
7321,147965,0,The Testament
7322,153718,0,The Testament
7323,155495,0,The Testament
7324,160819,0,The Testament
7325,164323,0,The Testament
7326,167800,0,The Testament
7327,170518,0,The Testament
7328,172742,0,The Testament
7329,173415,0,The Testament
7330,173684,0,The Testament
7331,185384,0,The Testament
7332,186570,0,The Testament
7333,195694,0,The Testament
7334,197364,0,The Testament
7335,197659,0,The Testament
7336,198711,0,The Testament
7337,200674,0,The Testament
7338,203968,0,The Testament
7339,207782,0,The Testament
7340,208147,0,The Testament
7341,214786,9,The Testament
7342,216683,9,The Testament
7343,217375,0,The Testament
7344,221445,0,The Testament
7345,224435,0,The Testament
7346,224764,0,The Testament
7347,225810,0,The Testament
7348,225989,0,The Testament
7349,229011,7,The Testament
7350,230522,0,The Testament
7351,232131,7,The Testament
7352,232945,9,The Testament
7353,234623,0,The Testament
7354,235842,0,The Testament
7355,235935,0,The Testament
7356,236172,10,The Testament
7357,240144,0,The Testament
7358,240567,5,The Testament
7359,241548,0,The Testament
7360,241666,8,The Testament
7361,241980,9,The Testament
7362,244349,0,The Testament
7363,245963,0,The Testament
7364,246655,0,The Testament
7365,250184,0,The Testament
7366,251613,0,The Testament
7367,254971,0,The Testament
7368,256407,0,The Testament
7369,258534,8,The Testament
7370,260897,0,The Testament
7371,261829,0,The Testament
7372,263163,0,The Testament
7373,263877,0,The Testament
7374,265115,0,The Testament
7375,265313,0,The Testament
7376,268330,0,The Testament
7377,269566,0,The Testament
7378,271284,0,The Testament
7379,273979,9,The Testament
7380,274308,0,The Testament
7381,2276,0,When the Wind Blows
7382,16795,9,When the Wind Blows
7383,23768,0,When the Wind Blows
7384,26544,0,When the Wind Blows
7385,30972,0,When the Wind Blows
7386,31315,0,When the Wind Blows
7387,43246,0,When the Wind Blows
7388,44728,0,When the Wind Blows
7389,51450,0,When the Wind Blows
7390,52584,0,When the Wind Blows
7391,52853,0,When the Wind Blows
7392,55490,9,When the Wind Blows
7393,55734,7,When the Wind Blows
7394,56856,0,When the Wind Blows
7395,59172,0,When the Wind Blows
7396,69355,0,When the Wind Blows
7397,70052,0,When the Wind Blows
7398,73394,0,When the Wind Blows
7399,76352,0,When the Wind Blows
7400,78783,0,When the Wind Blows
7401,78834,0,When the Wind Blows
7402,84024,1,When the Wind Blows
7403,87141,0,When the Wind Blows
7404,93363,0,When the Wind Blows
7405,95359,3,When the Wind Blows
7406,95932,0,When the Wind Blows
7407,100846,0,When the Wind Blows
7408,102275,9,When the Wind Blows
7409,102647,9,When the Wind Blows
7410,102967,0,When the Wind Blows
7411,108285,10,When the Wind Blows
7412,110973,0,When the Wind Blows
7413,111947,0,When the Wind Blows
7414,112026,0,When the Wind Blows
7415,119575,0,When the Wind Blows
7416,123981,0,When the Wind Blows
7417,124487,0,When the Wind Blows
7418,125519,0,When the Wind Blows
7419,127233,8,When the Wind Blows
7420,128208,0,When the Wind Blows
7421,131837,0,When the Wind Blows
7422,135149,0,When the Wind Blows
7423,136010,9,When the Wind Blows
7424,138844,0,When the Wind Blows
7425,141710,0,When the Wind Blows
7426,142093,0,When the Wind Blows
7427,144531,0,When the Wind Blows
7428,149069,10,When the Wind Blows
7429,153662,0,When the Wind Blows
7430,158295,0,When the Wind Blows
7431,159033,0,When the Wind Blows
7432,172030,0,When the Wind Blows
7433,172742,0,When the Wind Blows
7434,175003,0,When the Wind Blows
7435,184299,0,When the Wind Blows
7436,185233,5,When the Wind Blows
7437,186570,0,When the Wind Blows
7438,196077,0,When the Wind Blows
7439,196160,8,When the Wind Blows
7440,198711,0,When the Wind Blows
7441,200226,0,When the Wind Blows
7442,200674,10,When the Wind Blows
7443,203968,0,When the Wind Blows
7444,204864,0,When the Wind Blows
7445,205735,0,When the Wind Blows
7446,207246,0,When the Wind Blows
7447,218608,9,When the Wind Blows
7448,221445,0,When the Wind Blows
7449,222941,10,When the Wind Blows
7450,223087,0,When the Wind Blows
7451,223154,5,When the Wind Blows
7452,224349,0,When the Wind Blows
7453,228764,0,When the Wind Blows
7454,230496,0,When the Wind Blows
7455,232945,9,When the Wind Blows
7456,236757,8,When the Wind Blows
7457,238120,0,When the Wind Blows
7458,238781,0,When the Wind Blows
7459,240567,7,When the Wind Blows
7460,241980,0,When the Wind Blows
7461,242646,10,When the Wind Blows
7462,246513,7,When the Wind Blows
7463,247447,0,When the Wind Blows
7464,247752,0,When the Wind Blows
7465,251613,0,When the Wind Blows
7466,252071,0,When the Wind Blows
7467,253821,10,When the Wind Blows
7468,255218,0,When the Wind Blows
7469,261829,0,When the Wind Blows
7470,265313,0,When the Wind Blows
7471,266056,0,When the Wind Blows
7472,266226,0,When the Wind Blows
7473,268330,0,When the Wind Blows
7474,271284,0,When the Wind Blows
7475,274308,0,When the Wind Blows
7476,6575,0,A Thousand Acres (Ballantine Reader's Circle)
7477,11601,0,A Thousand Acres (Ballantine Reader's Circle)
7478,13273,0,A Thousand Acres (Ballantine Reader's Circle)
7479,16795,0,A Thousand Acres (Ballantine Reader's Circle)
7480,19664,0,A Thousand Acres (Ballantine Reader's Circle)
7481,21014,0,A Thousand Acres (Ballantine Reader's Circle)
7482,23768,8,A Thousand Acres (Ballantine Reader's Circle)
7483,30487,0,A Thousand Acres (Ballantine Reader's Circle)
7484,30533,0,A Thousand Acres (Ballantine Reader's Circle)
7485,30972,0,A Thousand Acres (Ballantine Reader's Circle)
7486,35857,0,A Thousand Acres (Ballantine Reader's Circle)
7487,36606,5,A Thousand Acres (Ballantine Reader's Circle)
7488,36836,0,A Thousand Acres (Ballantine Reader's Circle)
7489,43246,0,A Thousand Acres (Ballantine Reader's Circle)
7490,55734,0,A Thousand Acres (Ballantine Reader's Circle)
7491,56447,0,A Thousand Acres (Ballantine Reader's Circle)
7492,60244,0,A Thousand Acres (Ballantine Reader's Circle)
7493,61619,9,A Thousand Acres (Ballantine Reader's Circle)
7494,69078,8,A Thousand Acres (Ballantine Reader's Circle)
7495,71712,0,A Thousand Acres (Ballantine Reader's Circle)
7496,75591,10,A Thousand Acres (Ballantine Reader's Circle)
7497,78783,7,A Thousand Acres (Ballantine Reader's Circle)
7498,83637,0,A Thousand Acres (Ballantine Reader's Circle)
7499,88937,0,A Thousand Acres (Ballantine Reader's Circle)
7500,91832,0,A Thousand Acres (Ballantine Reader's Circle)
7501,95359,10,A Thousand Acres (Ballantine Reader's Circle)
7502,98741,0,A Thousand Acres (Ballantine Reader's Circle)
7503,101305,7,A Thousand Acres (Ballantine Reader's Circle)
7504,101876,0,A Thousand Acres (Ballantine Reader's Circle)
7505,102967,0,A Thousand Acres (Ballantine Reader's Circle)
7506,108005,0,A Thousand Acres (Ballantine Reader's Circle)
7507,110934,8,A Thousand Acres (Ballantine Reader's Circle)
7508,113270,0,A Thousand Acres (Ballantine Reader's Circle)
7509,115120,0,A Thousand Acres (Ballantine Reader's Circle)
7510,122793,0,A Thousand Acres (Ballantine Reader's Circle)
7511,123981,0,A Thousand Acres (Ballantine Reader's Circle)
7512,125039,0,A Thousand Acres (Ballantine Reader's Circle)
7513,128835,0,A Thousand Acres (Ballantine Reader's Circle)
7514,135149,0,A Thousand Acres (Ballantine Reader's Circle)
7515,135831,0,A Thousand Acres (Ballantine Reader's Circle)
7516,139467,0,A Thousand Acres (Ballantine Reader's Circle)
7517,141710,0,A Thousand Acres (Ballantine Reader's Circle)
7518,143415,9,A Thousand Acres (Ballantine Reader's Circle)
7519,144531,0,A Thousand Acres (Ballantine Reader's Circle)
7520,148744,0,A Thousand Acres (Ballantine Reader's Circle)
7521,155147,0,A Thousand Acres (Ballantine Reader's Circle)
7522,156150,0,A Thousand Acres (Ballantine Reader's Circle)
7523,157273,0,A Thousand Acres (Ballantine Reader's Circle)
7524,162639,0,A Thousand Acres (Ballantine Reader's Circle)
7525,166596,6,A Thousand Acres (Ballantine Reader's Circle)
7526,169699,0,A Thousand Acres (Ballantine Reader's Circle)
7527,170229,0,A Thousand Acres (Ballantine Reader's Circle)
7528,178667,0,A Thousand Acres (Ballantine Reader's Circle)
7529,184299,0,A Thousand Acres (Ballantine Reader's Circle)
7530,186570,0,A Thousand Acres (Ballantine Reader's Circle)
7531,188010,0,A Thousand Acres (Ballantine Reader's Circle)
7532,196077,0,A Thousand Acres (Ballantine Reader's Circle)
7533,200226,0,A Thousand Acres (Ballantine Reader's Circle)
7534,201768,0,A Thousand Acres (Ballantine Reader's Circle)
7535,204864,0,A Thousand Acres (Ballantine Reader's Circle)
7536,209756,0,A Thousand Acres (Ballantine Reader's Circle)
7537,211426,0,A Thousand Acres (Ballantine Reader's Circle)
7538,229741,0,A Thousand Acres (Ballantine Reader's Circle)
7539,232131,0,A Thousand Acres (Ballantine Reader's Circle)
7540,234359,6,A Thousand Acres (Ballantine Reader's Circle)
7541,235842,0,A Thousand Acres (Ballantine Reader's Circle)
7542,238120,0,A Thousand Acres (Ballantine Reader's Circle)
7543,244736,0,A Thousand Acres (Ballantine Reader's Circle)
7544,250184,0,A Thousand Acres (Ballantine Reader's Circle)
7545,250764,0,A Thousand Acres (Ballantine Reader's Circle)
7546,251613,0,A Thousand Acres (Ballantine Reader's Circle)
7547,265115,0,A Thousand Acres (Ballantine Reader's Circle)
7548,268032,0,A Thousand Acres (Ballantine Reader's Circle)
7549,268110,0,A Thousand Acres (Ballantine Reader's Circle)
7550,273979,0,A Thousand Acres (Ballantine Reader's Circle)
7551,7346,9,All Creatures Great and Small
7552,36836,0,All Creatures Great and Small
7553,112001,0,All Creatures Great and Small
7554,131837,0,All Creatures Great and Small
7555,142524,0,All Creatures Great and Small
7556,148744,0,All Creatures Great and Small
7557,169233,0,All Creatures Great and Small
7558,173291,0,All Creatures Great and Small
7559,242083,9,All Creatures Great and Small
7560,245645,9,All Creatures Great and Small
7561,253821,0,All Creatures Great and Small
7562,274308,0,All Creatures Great and Small
7563,6323,0,Ashes to Ashes
7564,11601,0,Ashes to Ashes
7565,12824,0,Ashes to Ashes
7566,16795,0,Ashes to Ashes
7567,24921,0,Ashes to Ashes
7568,32195,0,Ashes to Ashes
7569,35050,0,Ashes to Ashes
7570,35836,2,Ashes to Ashes
7571,35859,0,Ashes to Ashes
7572,40889,0,Ashes to Ashes
7573,43246,0,Ashes to Ashes
7574,52853,0,Ashes to Ashes
7575,55734,0,Ashes to Ashes
7576,56856,0,Ashes to Ashes
7577,69042,0,Ashes to Ashes
7578,69697,0,Ashes to Ashes
7579,73394,0,Ashes to Ashes
7580,81492,0,Ashes to Ashes
7581,84024,0,Ashes to Ashes
7582,85993,0,Ashes to Ashes
7583,92810,0,Ashes to Ashes
7584,95359,6,Ashes to Ashes
7585,102275,9,Ashes to Ashes
7586,102967,0,Ashes to Ashes
7587,104636,9,Ashes to Ashes
7588,104665,7,Ashes to Ashes
7589,113270,0,Ashes to Ashes
7590,123981,0,Ashes to Ashes
7591,124079,0,Ashes to Ashes
7592,124487,0,Ashes to Ashes
7593,124942,5,Ashes to Ashes
7594,126492,0,Ashes to Ashes
7595,128208,0,Ashes to Ashes
7596,135458,0,Ashes to Ashes
7597,143253,0,Ashes to Ashes
7598,147847,0,Ashes to Ashes
7599,149069,0,Ashes to Ashes
7600,150979,0,Ashes to Ashes
7601,153662,0,Ashes to Ashes
7602,158295,8,Ashes to Ashes
7603,169699,0,Ashes to Ashes
7604,175003,0,Ashes to Ashes
7605,177458,0,Ashes to Ashes
7606,185233,0,Ashes to Ashes
7607,186570,0,Ashes to Ashes
7608,187256,0,Ashes to Ashes
7609,198711,0,Ashes to Ashes
7610,204591,6,Ashes to Ashes
7611,208147,0,Ashes to Ashes
7612,208671,0,Ashes to Ashes
7613,218552,0,Ashes to Ashes
7614,219546,0,Ashes to Ashes
7615,222941,0,Ashes to Ashes
7616,224764,8,Ashes to Ashes
7617,227447,0,Ashes to Ashes
7618,227705,5,Ashes to Ashes
7619,228681,0,Ashes to Ashes
7620,228764,0,Ashes to Ashes
7621,230522,0,Ashes to Ashes
7622,232945,7,Ashes to Ashes
7623,234623,0,Ashes to Ashes
7624,238545,0,Ashes to Ashes
7625,242106,0,Ashes to Ashes
7626,242646,0,Ashes to Ashes
7627,247447,8,Ashes to Ashes
7628,249628,0,Ashes to Ashes
7629,254465,0,Ashes to Ashes
7630,265115,0,Ashes to Ashes
7631,265313,0,Ashes to Ashes
7632,265889,0,Ashes to Ashes
7633,269566,0,Ashes to Ashes
7634,269719,0,Ashes to Ashes
7635,270820,0,Ashes to Ashes
7636,277639,7,Fear Nothing
7637,278418,0,Fear Nothing
7638,14422,0,Fear Nothing
7639,16634,0,Fear Nothing
7640,16795,8,Fear Nothing
7641,21014,0,Fear Nothing
7642,23768,0,Fear Nothing
7643,24194,0,Fear Nothing
7644,31391,0,Fear Nothing
7645,31826,10,Fear Nothing
7646,35859,0,Fear Nothing
7647,40889,8,Fear Nothing
7648,69232,0,Fear Nothing
7649,79186,0,Fear Nothing
7650,83287,10,Fear Nothing
7651,95359,5,Fear Nothing
7652,102967,0,Fear Nothing
7653,105374,0,Fear Nothing
7654,107784,0,Fear Nothing
7655,110912,10,Fear Nothing
7656,111947,5,Fear Nothing
7657,112001,9,Fear Nothing
7658,123981,0,Fear Nothing
7659,124487,9,Fear Nothing
7660,135045,0,Fear Nothing
7661,135149,6,Fear Nothing
7662,148744,0,Fear Nothing
7663,150498,0,Fear Nothing
7664,162738,0,Fear Nothing
7665,171118,0,Fear Nothing
7666,177458,0,Fear Nothing
7667,178667,0,Fear Nothing
7668,196160,9,Fear Nothing
7669,200674,0,Fear Nothing
7670,201674,0,Fear Nothing
7671,203799,0,Fear Nothing
7672,203968,0,Fear Nothing
7673,204864,0,Fear Nothing
7674,208671,0,Fear Nothing
7675,210035,8,Fear Nothing
7676,213150,0,Fear Nothing
7677,214786,0,Fear Nothing
7678,219546,0,Fear Nothing
7679,224435,0,Fear Nothing
7680,225595,9,Fear Nothing
7681,230522,0,Fear Nothing
7682,232131,0,Fear Nothing
7683,232945,0,Fear Nothing
7684,235935,0,Fear Nothing
7685,236283,0,Fear Nothing
7686,236757,3,Fear Nothing
7687,238526,0,Fear Nothing
7688,241980,9,Fear Nothing
7689,245371,0,Fear Nothing
7690,252071,0,Fear Nothing
7691,261829,8,Fear Nothing
7692,262399,0,Fear Nothing
7693,265115,0,Fear Nothing
7694,266056,0,Fear Nothing
7695,269566,0,Fear Nothing
7696,274308,0,Fear Nothing
7697,9856,0,Seize the Night
7698,14521,0,Seize the Night
7699,16795,7,Seize the Night
7700,25981,0,Seize the Night
7701,31826,10,Seize the Night
7702,35859,0,Seize the Night
7703,37950,10,Seize the Night
7704,49109,0,Seize the Night
7705,49889,0,Seize the Night
7706,52584,0,Seize the Night
7707,52853,0,Seize the Night
7708,55492,0,Seize the Night
7709,61619,5,Seize the Night
7710,68555,5,Seize the Night
7711,69697,0,Seize the Night
7712,73394,0,Seize the Night
7713,76352,0,Seize the Night
7714,87141,0,Seize the Night
7715,93363,0,Seize the Night
7716,101876,0,Seize the Night
7717,111174,0,Seize the Night
7718,114414,0,Seize the Night
7719,120093,0,Seize the Night
7720,123981,0,Seize the Night
7721,124487,9,Seize the Night
7722,127200,0,Seize the Night
7723,135149,6,Seize the Night
7724,146113,0,Seize the Night
7725,162052,0,Seize the Night
7726,162738,0,Seize the Night
7727,175003,0,Seize the Night
7728,178667,0,Seize the Night
7729,185233,0,Seize the Night
7730,190708,0,Seize the Night
7731,190925,0,Seize the Night
7732,203799,10,Seize the Night
7733,210035,7,Seize the Night
7734,219546,0,Seize the Night
7735,224435,0,Seize the Night
7736,227447,0,Seize the Night
